GAME_ID,GAME_DATE,SEASON,STATUS,PERIOD,TIME,POSTSEASON,ARENA,CITY,STATE,HOME_TEAM_ID,HOME_TEAM_ABBREVIATION,HOME_TEAM_FULL_NAME,HOME_TEAM_SCORE,VISITOR_TEAM_ID,VISITOR_TEAM_ABBREVIATION,VISITOR_TEAM_FULL_NAME,VISITOR_TEAM_SCORE
15908777,2025-03-25,2024,Final,4,Final,False,,,,9,DET,Detroit Pistons,122,27,SAS,San Antonio Spurs,96
15908778,2025-03-25,2024,Final,4,Final,False,,,,16,MIA,Miami Heat,112,10,GSW,Golden State Warriors,86
15908779,2025-03-25,2024,Final,4,Final,False,,,,20,NYK,New York Knicks,128,7,DAL,Dallas Mavericks,113
15908780,2025-03-25,2024,Final,4,Final,False,,,,11,HOU,Houston Rockets,121,1,ATL,Atlanta Hawks,114
15908781,2025-03-25,2024,Final,4,Final,False,,,,29,UTA,Utah Jazz,103,15,MEM,Memphis Grizzlies,140
15908782,2025-03-25,2024,Final,4,Final,False,,,,25,POR,Portland Trail Blazers,111,6,CLE,Cleveland Cavaliers,122
15908783,2025-03-25,2024,Final,4,Final,False,,,,26,SAC,Sacramento Kings,105,21,OKC,Oklahoma City Thunder,121
15908784,2025-03-26,2024,Final,4,Final,False,,,,23,PHI,Philadelphia 76ers,114,30,WAS,Washington Wizards,119
15908785,2025-03-26,2024,Final,4,Final,False,,,,3,BKN,Brooklyn Nets,86,28,TOR,Toronto Raptors,116
15908786,2025-03-26,2024,Final,4,Final,False,,,,12,IND,Indiana Pacers,119,14,LAL,Los Angeles Lakers,120
15908787,2025-03-26,2024,Final,4,Final,False,,,,20,NYK,New York Knicks,113,13,LAC,LA Clippers,126
15908788,2025-03-26,2024,Final,4,Final,False,,,,8,DEN,Denver Nuggets,127,17,MIL,Milwaukee Bucks,117
15908789,2025-03-26,2024,Final,4,Final,False,,,,24,PHX,Phoenix Suns,102,2,BOS,Boston Celtics,132
15908790,2025-03-27,2024,Final,4,Final,False,,,,6,CLE,Cleveland Cavaliers,124,27,SAS,San Antonio Spurs,116
15908791,2025-03-27,2024,Final,4,Final,False,,,,22,ORL,Orlando Magic,92,7,DAL,Dallas Mavericks,101
15908792,2025-03-27,2024,Final,4,Final,False,,,,30,WAS,Washington Wizards,109,12,IND,Indiana Pacers,162
15908793,2025-03-27,2024,Final,4,Final,False,,,,16,MIA,Miami Heat,122,1,ATL,Atlanta Hawks,112
15908794,2025-03-27,2024,Final,4,Final,False,,,,5,CHI,Chicago Bulls,119,14,LAL,Los Angeles Lakers,117
15908795,2025-03-27,2024,Final,4,Final,False,,,,21,OKC,Oklahoma City Thunder,125,15,MEM,Memphis Grizzlies,104
15908796,2025-03-27,2024,Final,4,Final,False,,,,29,UTA,Utah Jazz,110,11,HOU,Houston Rockets,121
15908797,2025-03-27,2024,Final,4,Final,False,,,,26,SAC,Sacramento Kings,128,25,POR,Portland Trail Blazers,107
15908798,2025-03-28,2024,Final,4,Final,False,,,,9,DET,Detroit Pistons,133,6,CLE,Cleveland Cavaliers,122
15908799,2025-03-28,2024,Final,4,Final,False,,,,3,BKN,Brooklyn Nets,100,13,LAC,LA Clippers,132
15908800,2025-03-28,2024,Final,4,Final,False,,,,28,TOR,Toronto Raptors,108,4,CHA,Charlotte Hornets,97
15908801,2025-03-28,2024,Final,4,Final,False,,,,17,MIL,Milwaukee Bucks,107,20,NYK,New York Knicks,116
15908802,2025-03-28,2024,Final,4,Final,False,,,,18,MIN,Minnesota Timberwolves,124,24,PHX,Phoenix Suns,109
15908803,2025-03-28,2024,Final,4,Final,False,,,,19,NOP,New Orleans Pelicans,95,10,GSW,Golden State Warriors,111
15908804,2025-03-28,2024,Final,4,Final,False,,,,8,DEN,Denver Nuggets,129,29,UTA,Utah Jazz,93
15908805,2025-03-29,2024,Final,4,Final,False,,,,22,ORL,Orlando Magic,121,26,SAC,Sacramento Kings,91
15908806,2025-03-29,2024,Final,4,Final,False,,,,30,WAS,Washington Wizards,112,3,BKN,Brooklyn Nets,115
15908807,2025-03-29,2024,Final,4,Final,False,,,,23,PHI,Philadelphia 76ers,95,16,MIA,Miami Heat,118
15908808,2025-03-29,2024,Final,4,Final,False,,,,5,CHI,Chicago Bulls,119,7,DAL,Dallas Mavericks,120
15908809,2025-03-29,2024,Final,4,Final,False,,,,15,MEM,Memphis Grizzlies,127,14,LAL,Los Angeles Lakers,134
15908810,2025-03-29,2024,Final,4,Final,False,,,,21,OKC,Oklahoma City Thunder,132,12,IND,Indiana Pacers,111
15908811,2025-03-29,2024,Final,4,Final,False,,,,27,SAS,San Antonio Spurs,111,2,BOS,Boston Celtics,121
15908812,2025-03-30,2024,Final,4,Final,False,,,,6,CLE,Cleveland Cavaliers,127,13,LAC,LA Clippers,122
15908813,2025-03-30,2024,Final,4,Final,False,,,,20,NYK,New York Knicks,110,25,POR,Portland Trail Blazers,93
15908814,2025-03-30,2024,Final,4,Final,False,,,,17,MIL,Milwaukee Bucks,124,1,ATL,Atlanta Hawks,145
15908815,2025-03-30,2024,Final,4,Final,False,,,,18,MIN,Minnesota Timberwolves,123,9,DET,Detroit Pistons,104
15908816,2025-03-30,2024,Final,4,Final,False,,,,19,NOP,New Orleans Pelicans,98,4,CHA,Charlotte Hornets,94
15908817,2025-03-30,2024,Final,4,Final,False,,,,27,SAS,San Antonio Spurs,106,10,GSW,Golden State Warriors,148
15908818,2025-03-30,2024,Final,4,Final,False,,,,23,PHI,Philadelphia 76ers,109,28,TOR,Toronto Raptors,127
15908819,2025-03-30,2024,Final,4,Final,False,,,,24,PHX,Phoenix Suns,109,11,HOU,Houston Rockets,148
15908820,2025-03-31,2024,Final,4,Final,False,,,,4,CHA,Charlotte Hornets,110,29,UTA,Utah Jazz,106
15908821,2025-03-31,2024,Final,4,Final,False,,,,12,IND,Indiana Pacers,111,26,SAC,Sacramento Kings,109
15908822,2025-03-31,2024,Final,4,Final,False,,,,22,ORL,Orlando Magic,87,13,LAC,LA Clippers,96
15908823,2025-03-31,2024,Final,4,Final,False,,,,30,WAS,Washington Wizards,94,16,MIA,Miami Heat,120
15908824,2025-03-31,2024,Final,4,Final,False,,,,15,MEM,Memphis Grizzlies,103,2,BOS,Boston Celtics,117
15908825,2025-03-31,2024,Final,4,Final,False,,,,21,OKC,Oklahoma City Thunder,145,5,CHI,Chicago Bulls,117
15908826,2025-03-31,2024,Final,4,Final,False,,,,7,DAL,Dallas Mavericks,109,3,BKN,Brooklyn Nets,113
15908827,2025-03-31,2024,Final,4,Final,False,,,,14,LAL,Los Angeles Lakers,104,11,HOU,Houston Rockets,98
15908719,2025-04-01,2024,Final,4,Final,False,,,,27,SAS,San Antonio Spurs,105,22,ORL,Orlando Magic,116
15908828,2025-04-01,2024,Final,4,Final,False,,,,1,ATL,Atlanta Hawks,113,25,POR,Portland Trail Blazers,127
15908829,2025-04-01,2024,Final,4,Final,False,,,,20,NYK,New York Knicks,105,23,PHI,Philadelphia 76ers,91
15908830,2025-04-01,2024,Final,4,Final,False,,,,5,CHI,Chicago Bulls,137,28,TOR,Toronto Raptors,118
15908831,2025-04-01,2024,Final,4,Final,False,,,,15,MEM,Memphis Grizzlies,125,10,GSW,Golden State Warriors,134
15908832,2025-04-01,2024,Final,4,Final,False,,,,17,MIL,Milwaukee Bucks,133,24,PHX,Phoenix Suns,123
15908833,2025-04-01,2024,Final,6,Final,False,,,,8,DEN,Denver Nuggets,139,18,MIN,Minnesota Timberwolves,140
15908834,2025-04-02,2024,Final,4,Final,False,,,,6,CLE,Cleveland Cavaliers,124,20,NYK,New York Knicks,105
15908835,2025-04-02,2024,Final,4,Final,False,,,,12,IND,Indiana Pacers,119,4,CHA,Charlotte Hornets,105
15908836,2025-04-02,2024,Final,4,Final,False,,,,30,WAS,Washington Wizards,116,26,SAC,Sacramento Kings,111
15908837,2025-04-02,2024,Final,4,Final,False,,,,2,BOS,Boston Celtics,103,16,MIA,Miami Heat,124
15908838,2025-04-02,2024,Final,4,Final,False,,,,11,HOU,Houston Rockets,143,29,UTA,Utah Jazz,105
15908839,2025-04-02,2024,Final,4,Final,False,,,,21,OKC,Oklahoma City Thunder,119,9,DET,Detroit Pistons,103
15908840,2025-04-02,2024,Final,4,Final,False,,,,7,DAL,Dallas Mavericks,120,1,ATL,Atlanta Hawks,118
15908841,2025-04-02,2024,Final,4,Final,False,,,,8,DEN,Denver Nuggets,106,27,SAS,San Antonio Spurs,113
15908842,2025-04-02,2024,Final,4,Final,False,,,,13,LAC,LA Clippers,114,19,NOP,New Orleans Pelicans,98
15908843,2025-04-03,2024,Final,4,Final,False,,,,30,WAS,Washington Wizards,97,22,ORL,Orlando Magic,109
15908844,2025-04-03,2024,Final,4,Final,False,,,,3,BKN,Brooklyn Nets,90,18,MIN,Minnesota Timberwolves,105
15908845,2025-04-03,2024,Final,4,Final,False,,,,16,MIA,Miami Heat,108,15,MEM,Memphis Grizzlies,110
15908846,2025-04-03,2024,Final,4,Final,False,,,,23,PHI,Philadelphia 76ers,113,17,MIL,Milwaukee Bucks,126
15908847,2025-04-03,2024,Final,4,Final,False,,,,28,TOR,Toronto Raptors,103,25,POR,Portland Trail Blazers,112
15908848,2025-04-03,2024,Final,4,Final,False,,,,14,LAL,Los Angeles Lakers,116,10,GSW,Golden State Warriors,123
15908849,2025-04-04,2024,Final,4,Final,False,,,,4,CHA,Charlotte Hornets,102,26,SAC,Sacramento Kings,125
15908850,2025-04-04,2024,Final,4,Final,False,,,,12,IND,Indiana Pacers,140,29,UTA,Utah Jazz,112
15908851,2025-04-04,2024,Final,4,Final,False,,,,2,BOS,Boston Celtics,123,24,PHX,Phoenix Suns,103
15908852,2025-04-04,2024,Final,4,Final,False,,,,28,TOR,Toronto Raptors,105,9,DET,Detroit Pistons,117
15908853,2025-04-04,2024,Final,4,Final,False,,,,5,CHI,Chicago Bulls,118,25,POR,Portland Trail Blazers,113
15908854,2025-04-04,2024,Final,4,Final,False,,,,11,HOU,Houston Rockets,125,21,OKC,Oklahoma City Thunder,111
15908855,2025-04-04,2024,Final,4,Final,False,,,,27,SAS,San Antonio Spurs,113,6,CLE,Cleveland Cavaliers,114
15908856,2025-04-04,2024,Final,4,Final,False,,,,10,GSW,Golden State Warriors,118,8,DEN,Denver Nuggets,104
15908857,2025-04-04,2024,Final,4,Final,False,,,,14,LAL,Los Angeles Lakers,124,19,NOP,New Orleans Pelicans,108
15908858,2025-04-04,2024,Final,4,Final,False,,,,13,LAC,LA Clippers,114,7,DAL,Dallas Mavericks,91
15908859,2025-04-05,2024,Final,4,Final,False,,,,1,ATL,Atlanta Hawks,105,20,NYK,New York Knicks,121
15908860,2025-04-05,2024,Final,4,Final,False,,,,9,DET,Detroit Pistons,103,15,MEM,Memphis Grizzlies,109
15908861,2025-04-05,2024,Final,4,Final,False,,,,23,PHI,Philadelphia 76ers,109,18,MIN,Minnesota Timberwolves,114
15908862,2025-04-05,2024,Final,5,Final,False,,,,16,MIA,Miami Heat,115,17,MIL,Milwaukee Bucks,121
15908863,2025-04-05,2024,Final,4,Final,False,,,,13,LAC,LA Clippers,135,7,DAL,Dallas Mavericks,104
15908054,2025-04-06,2024,Final,4,Final,False,,,,19,NOP,New Orleans Pelicans,107,17,MIL,Milwaukee Bucks,111
15908864,2025-04-06,2024,Final,4,Final,False,,,,4,CHA,Charlotte Hornets,117,5,CHI,Chicago Bulls,131
15908865,2025-04-06,2024,Final,4,Final,False,,,,3,BKN,Brooklyn Nets,109,28,TOR,Toronto Raptors,120
15908866,2025-04-06,2024,Final,4,Final,False,,,,21,OKC,Oklahoma City Thunder,99,14,LAL,Los Angeles Lakers,126
15908867,2025-04-06,2024,Final,4,Final,False,,,,1,ATL,Atlanta Hawks,147,29,UTA,Utah Jazz,134
15908868,2025-04-06,2024,Final,4,Final,False,,,,2,BOS,Boston Celtics,124,30,WAS,Washington Wizards,90
15908869,2025-04-06,2024,Final,4,Final,False,,,,6,CLE,Cleveland Cavaliers,113,26,SAC,Sacramento Kings,120
15908870,2025-04-06,2024,Final,4,Final,False,,,,25,POR,Portland Trail Blazers,120,27,SAS,San Antonio Spurs,109
15908871,2025-04-06,2024,Final,4,Final,False,,,,20,NYK,New York Knicks,112,24,PHX,Phoenix Suns,98
15908873,2025-04-06,2024,Final,4,Final,False,,,,8,DEN,Denver Nuggets,120,12,IND,Indiana Pacers,125
15908874,2025-04-06,2024,Final,4,Final,False,,,,10,GSW,Golden State Warriors,96,11,HOU,Houston Rockets,106
15908875,2025-04-07,2024,Final,4,Final,False,,,,9,DET,Detroit Pistons,117,26,SAC,Sacramento Kings,127
15908876,2025-04-07,2024,Final,4,Final,False,,,,16,MIA,Miami Heat,117,23,PHI,Philadelphia 76ers,105
15908877,2025-04-08,2024,Final,4,Final,False,,,,4,CHA,Charlotte Hornets,100,15,MEM,Memphis Grizzlies,124
15908878,2025-04-08,2024,Final,4,Final,False,,,,6,CLE,Cleveland Cavaliers,135,5,CHI,Chicago Bulls,113
15908879,2025-04-08,2024,Final,4,Final,False,,,,12,IND,Indiana Pacers,104,30,WAS,Washington Wizards,98
15908880,2025-04-08,2024,Final,4,Final,False,,,,22,ORL,Orlando Magic,119,1,ATL,Atlanta Hawks,112
15908881,2025-04-08,2024,Final,4,Final,False,,,,3,BKN,Brooklyn Nets,119,19,NOP,New Orleans Pelicans,114
15908882,2025-04-08,2024,Final,5,Final,False,,,,20,NYK,New York Knicks,117,2,BOS,Boston Celtics,119
15908883,2025-04-08,2024,Final,4,Final,False,,,,17,MIL,Milwaukee Bucks,110,18,MIN,Minnesota Timberwolves,103
15908884,2025-04-08,2024,Final,4,Final,False,,,,21,OKC,Oklahoma City Thunder,136,14,LAL,Los Angeles Lakers,120
15908885,2025-04-08,2024,Final,4,Final,False,,,,24,PHX,Phoenix Suns,95,10,GSW,Golden State Warriors,133
15908886,2025-04-08,2024,Final,4,Final,False,,,,13,LAC,LA Clippers,122,27,SAS,San Antonio Spurs,117
15908887,2025-04-09,2024,Final,4,Final,False,,,,22,ORL,Orlando Magic,96,2,BOS,Boston Celtics,76
15908888,2025-04-09,2024,Final,4,Final,False,,,,30,WAS,Washington Wizards,103,23,PHI,Philadelphia 76ers,122
15908889,2025-04-09,2024,Final,4,Final,False,,,,28,TOR,Toronto Raptors,126,4,CHA,Charlotte Hornets,96
15908890,2025-04-09,2024,Final,4,Final,False,,,,7,DAL,Dallas Mavericks,97,14,LAL,Los Angeles Lakers,112
15908891,2025-04-09,2024,Final,4,Final,False,,,,5,CHI,Chicago Bulls,119,16,MIA,Miami Heat,111
15908893,2025-04-09,2024,Final,5,Final,False,,,,29,UTA,Utah Jazz,133,25,POR,Portland Trail Blazers,126
15908894,2025-04-09,2024,Final,4,Final,False,,,,10,GSW,Golden State Warriors,111,27,SAS,San Antonio Spurs,114
15908895,2025-04-09,2024,Final,4,Final,False,,,,24,PHX,Phoenix Suns,112,21,OKC,Oklahoma City Thunder,125
15908896,2025-04-09,2024,Final,4,Final,False,,,,26,SAC,Sacramento Kings,116,8,DEN,Denver Nuggets,124
15908897,2025-04-09,2024,Final,4,Final,False,,,,13,LAC,LA Clippers,134,11,HOU,Houston Rockets,117
15908892,2025-04-10,2024,Final,4,Final,False,,,,17,MIL,Milwaukee Bucks,136,19,NOP,New Orleans Pelicans,111
15908898,2025-04-10,2024,Final,4,Final,False,,,,9,DET,Detroit Pistons,115,20,NYK,New York Knicks,106
15908899,2025-04-10,2024,Final,4,Final,False,,,,12,IND,Indiana Pacers,114,6,CLE,Cleveland Cavaliers,112
15908900,2025-04-10,2024,Final,4,Final,False,,,,3,BKN,Brooklyn Nets,109,1,ATL,Atlanta Hawks,133
15908901,2025-04-10,2024,Final,4,Final,False,,,,15,MEM,Memphis Grizzlies,125,18,MIN,Minnesota Timberwolves,141
15908902,2025-04-11,2024,Final,4,Final,False,,,,9,DET,Detroit Pistons,119,17,MIL,Milwaukee Bucks,125
15908903,2025-04-11,2024,Final,4,Final,False,,,,12,IND,Indiana Pacers,115,22,ORL,Orlando Magic,129
15908904,2025-04-11,2024,Final,4,Final,False,,,,23,PHI,Philadelphia 76ers,110,1,ATL,Atlanta Hawks,124
15908905,2025-04-11,2024,Final,4,Final,False,,,,2,BOS,Boston Celtics,130,4,CHA,Charlotte Hornets,94
15908906,2025-04-11,2024,Final,4,Final,False,,,,20,NYK,New York Knicks,102,6,CLE,Cleveland Cavaliers,108
15908907,2025-04-11,2024,Final,4,Final,False,,,,5,CHI,Chicago Bulls,119,30,WAS,Washington Wizards,89
15908908,2025-04-11,2024,Final,4,Final,False,,,,19,NOP,New Orleans Pelicans,104,16,MIA,Miami Heat,153
15908909,2025-04-11,2024,Final,4,Final,False,,,,7,DAL,Dallas Mavericks,124,28,TOR,Toronto Raptors,102
15908910,2025-04-11,2024,Final,4,Final,False,,,,18,MIN,Minnesota Timberwolves,117,3,BKN,Brooklyn Nets,91
15908911,2025-04-11,2024,Final,4,Final,False,,,,8,DEN,Denver Nuggets,117,15,MEM,Memphis Grizzlies,109
15908912,2025-04-11,2024,Final,4,Final,False,,,,29,UTA,Utah Jazz,111,21,OKC,Oklahoma City Thunder,145
15908913,2025-04-11,2024,Final,4,Final,False,,,,24,PHX,Phoenix Suns,117,27,SAS,San Antonio Spurs,98
15908914,2025-04-11,2024,Final,4,Final,False,,,,25,POR,Portland Trail Blazers,86,10,GSW,Golden State Warriors,103
15908915,2025-04-11,2024,Final,4,Final,False,,,,26,SAC,Sacramento Kings,100,13,LAC,LA Clippers,101
15908916,2025-04-11,2024,Final,4,Final,False,,,,14,LAL,Los Angeles Lakers,140,11,HOU,Houston Rockets,109
15908917,2025-04-13,2024,Final,4,Final,False,,,,1,ATL,Atlanta Hawks,117,22,ORL,Orlando Magic,105
15908918,2025-04-13,2024,Final,4,Final,False,,,,2,BOS,Boston Celtics,93,4,CHA,Charlotte Hornets,86
15908919,2025-04-13,2024,Final,4,Final,False,,,,3,BKN,Brooklyn Nets,105,20,NYK,New York Knicks,113
15908920,2025-04-13,2024,Final,6,Final,False,,,,6,CLE,Cleveland Cavaliers,118,12,IND,Indiana Pacers,126
15908921,2025-04-13,2024,Final,4,Final,False,,,,16,MIA,Miami Heat,118,30,WAS,Washington Wizards,119
15908922,2025-04-13,2024,Final,4,Final,False,,,,23,PHI,Philadelphia 76ers,102,5,CHI,Chicago Bulls,122
15908923,2025-04-13,2024,Final,5,Final,False,,,,17,MIL,Milwaukee Bucks,140,9,DET,Detroit Pistons,133
15908924,2025-04-13,2024,Final,4,Final,False,,,,11,HOU,Houston Rockets,111,8,DEN,Denver Nuggets,126
15908925,2025-04-13,2024,Final,4,Final,False,,,,15,MEM,Memphis Grizzlies,132,7,DAL,Dallas Mavericks,97
15908926,2025-04-13,2024,Final,4,Final,False,,,,18,MIN,Minnesota Timberwolves,116,29,UTA,Utah Jazz,105
15908927,2025-04-13,2024,Final,4,Final,False,,,,19,NOP,New Orleans Pelicans,100,21,OKC,Oklahoma City Thunder,115
15908928,2025-04-13,2024,Final,4,Final,False,,,,27,SAS,San Antonio Spurs,125,28,TOR,Toronto Raptors,118
15908929,2025-04-13,2024,Final,5,Final,False,,,,10,GSW,Golden State Warriors,119,13,LAC,LA Clippers,124
15908930,2025-04-13,2024,Final,4,Final,False,,,,25,POR,Portland Trail Blazers,109,14,LAL,Los Angeles Lakers,81
15908931,2025-04-13,2024,Final,4,Final,False,,,,26,SAC,Sacramento Kings,109,24,PHX,Phoenix Suns,98
18421229,2025-04-15,2024,Final,4,Final,False,,,,22,ORL,Orlando Magic,120,1,ATL,Atlanta Hawks,95
18421910,2025-04-15,2024,Final,4,Final,False,,,,10,GSW,Golden State Warriors,121,15,MEM,Memphis Grizzlies,116
18421253,2025-04-16,2024,Final,4,Final,False,,,,5,CHI,Chicago Bulls,90,16,MIA,Miami Heat,109
18421908,2025-04-16,2024,Final,4,Final,False,,,,26,SAC,Sacramento Kings,106,7,DAL,Dallas Mavericks,120
18423164,2025-04-18,2024,Final,5,Final,False,,,,1,ATL,Atlanta Hawks,114,16,MIA,Miami Heat,123
18423251,2025-04-18,2024,Final,4,Final,False,,,,15,MEM,Memphis Grizzlies,120,7,DAL,Dallas Mavericks,106
18421937,2025-04-19,2024,Final,4,Final,True,,,,20,NYK,New York Knicks,123,9,DET,Detroit Pistons,112
18421938,2025-04-19,2024,Final,4,Final,True,,,,12,IND,Indiana Pacers,117,17,MIL,Milwaukee Bucks,98
18421939,2025-04-19,2024,Final,4,Final,True,,,,14,LAL,Los Angeles Lakers,95,18,MIN,Minnesota Timberwolves,117
18421940,2025-04-19,2024,Final,5,Final,True,,,,8,DEN,Denver Nuggets,112,13,LAC,LA Clippers,110
18422268,2025-04-20,2024,Final,4,Final,True,,,,2,BOS,Boston Celtics,103,22,ORL,Orlando Magic,86
18422290,2025-04-20,2024,Final,4,Final,True,,,,11,HOU,Houston Rockets,85,10,GSW,Golden State Warriors,95
18425147,2025-04-20,2024,Final,4,Final,True,,,,6,CLE,Cleveland Cavaliers,121,16,MIA,Miami Heat,100
18425247,2025-04-20,2024,Final,4,Final,True,,,,21,OKC,Oklahoma City Thunder,131,15,MEM,Memphis Grizzlies,80
18422291,2025-04-21,2024,Final,4,Final,True,,,,20,NYK,New York Knicks,94,9,DET,Detroit Pistons,100
18422292,2025-04-21,2024,Final,4,Final,True,,,,8,DEN,Denver Nuggets,102,13,LAC,LA Clippers,105
18422293,2025-04-22,2024,Final,4,Final,True,,,,12,IND,Indiana Pacers,123,17,MIL,Milwaukee Bucks,115
18422294,2025-04-22,2024,Final,4,Final,True,,,,14,LAL,Los Angeles Lakers,94,18,MIN,Minnesota Timberwolves,85
18425252,2025-04-22,2024,Final,4,Final,True,,,,21,OKC,Oklahoma City Thunder,118,15,MEM,Memphis Grizzlies,99
18422295,2025-04-23,2024,Final,4,Final,True,,,,2,BOS,Boston Celtics,109,22,ORL,Orlando Magic,100
18422296,2025-04-23,2024,Final,4,Final,True,,,,11,HOU,Houston Rockets,109,10,GSW,Golden State Warriors,94
18425154,2025-04-23,2024,Final,4,Final,True,,,,6,CLE,Cleveland Cavaliers,121,16,MIA,Miami Heat,112
18422297,2025-04-24,2024,Final,4,Final,True,,,,9,DET,Detroit Pistons,116,20,NYK,New York Knicks,118
18422298,2025-04-24,2024,Final,4,Final,True,,,,13,LAC,LA Clippers,117,8,DEN,Denver Nuggets,83
18425258,2025-04-24,2024,Final,4,Final,True,,,,15,MEM,Memphis Grizzlies,108,21,OKC,Oklahoma City Thunder,114
18422299,2025-04-25,2024,Final,4,Final,True,,,,22,ORL,Orlando Magic,95,2,BOS,Boston Celtics,93
18422300,2025-04-25,2024,Final,4,Final,True,,,,17,MIL,Milwaukee Bucks,117,12,IND,Indiana Pacers,101
18422301,2025-04-25,2024,Final,4,Final,True,,,,18,MIN,Minnesota Timberwolves,116,14,LAL,Los Angeles Lakers,104
18422302,2025-04-26,2024,Final,4,Final,True,,,,10,GSW,Golden State Warriors,104,11,HOU,Houston Rockets,93
18422303,2025-04-26,2024,Final,4,Final,True,,,,13,LAC,LA Clippers,99,8,DEN,Denver Nuggets,101
18425162,2025-04-26,2024,Final,4,Final,True,,,,16,MIA,Miami Heat,87,6,CLE,Cleveland Cavaliers,124
18425264,2025-04-26,2024,Final,4,Final,True,,,,15,MEM,Memphis Grizzlies,115,21,OKC,Oklahoma City Thunder,117
18422304,2025-04-27,2024,Final,4,Final,True,,,,22,ORL,Orlando Magic,98,2,BOS,Boston Celtics,107
18422305,2025-04-27,2024,Final,4,Final,True,,,,9,DET,Detroit Pistons,93,20,NYK,New York Knicks,94
18422306,2025-04-27,2024,Final,4,Final,True,,,,17,MIL,Milwaukee Bucks,103,12,IND,Indiana Pacers,129
18422307,2025-04-27,2024,Final,4,Final,True,,,,18,MIN,Minnesota Timberwolves,116,14,LAL,Los Angeles Lakers,113
18422308,2025-04-28,2024,Final,4,Final,True,,,,10,GSW,Golden State Warriors,109,11,HOU,Houston Rockets,106
18425169,2025-04-28,2024,Final,4,Final,True,,,,16,MIA,Miami Heat,83,6,CLE,Cleveland Cavaliers,138
18422309,2025-04-29,2024,Final,4,Final,True,,,,2,BOS,Boston Celtics,120,22,ORL,Orlando Magic,89
18422310,2025-04-29,2024,Final,4,Final,True,,,,20,NYK,New York Knicks,103,9,DET,Detroit Pistons,106
18422311,2025-04-29,2024,Final,5,Final,True,,,,12,IND,Indiana Pacers,119,17,MIL,Milwaukee Bucks,118
18422312,2025-04-29,2024,Final,4,Final,True,,,,8,DEN,Denver Nuggets,131,13,LAC,LA Clippers,115
18422313,2025-04-30,2024,Final,4,Final,True,,,,11,HOU,Houston Rockets,131,10,GSW,Golden State Warriors,116
18422314,2025-04-30,2024,Final,4,Final,True,,,,14,LAL,Los Angeles Lakers,96,18,MIN,Minnesota Timberwolves,103
18422316,2025-05-01,2024,Final,4,Final,True,,,,9,DET,Detroit Pistons,113,20,NYK,New York Knicks,116
18422317,2025-05-01,2024,Final,4,Final,True,,,,13,LAC,LA Clippers,111,8,DEN,Denver Nuggets,105
18422319,2025-05-02,2024,Final,4,Final,True,,,,10,GSW,Golden State Warriors,107,11,HOU,Houston Rockets,115
18422323,2025-05-03,2024,Final,4,Final,True,,,,8,DEN,Denver Nuggets,120,13,LAC,LA Clippers,101
18422325,2025-05-04,2024,Final,4,Final,True,,,,11,HOU,Houston Rockets,89,10,GSW,Golden State Warriors,103
18435059,2025-05-04,2024,Final,4,Final,True,,,,6,CLE,Cleveland Cavaliers,112,12,IND,Indiana Pacers,121
18435668,2025-05-05,2024,Final,5,Final,True,,,,2,BOS,Boston Celtics,105,20,NYK,New York Knicks,108
18436460,2025-05-05,2024,Final,4,Final,True,,,,21,OKC,Oklahoma City Thunder,119,8,DEN,Denver Nuggets,121
18435236,2025-05-06,2024,Final,4,Final,True,,,,6,CLE,Cleveland Cavaliers,119,12,IND,Indiana Pacers,120
18436932,2025-05-06,2024,Final,4,Final,True,,,,18,MIN,Minnesota Timberwolves,88,10,GSW,Golden State Warriors,99
18435670,2025-05-07,2024,Final,4,Final,True,,,,2,BOS,Boston Celtics,90,20,NYK,New York Knicks,91
18436463,2025-05-07,2024,Final,4,Final,True,,,,21,OKC,Oklahoma City Thunder,149,8,DEN,Denver Nuggets,106
18436935,2025-05-08,2024,Final,4,Final,True,,,,18,MIN,Minnesota Timberwolves,117,10,GSW,Golden State Warriors,93
18435237,2025-05-09,2024,Final,4,Final,True,,,,12,IND,Indiana Pacers,104,6,CLE,Cleveland Cavaliers,126
18436465,2025-05-09,2024,Final,5,Final,True,,,,8,DEN,Denver Nuggets,113,21,OKC,Oklahoma City Thunder,104
18435672,2025-05-10,2024,Final,4,Final,True,,,,20,NYK,New York Knicks,93,2,BOS,Boston Celtics,115
18436939,2025-05-10,2024,Final,4,Final,True,,,,10,GSW,Golden State Warriors,97,18,MIN,Minnesota Timberwolves,102
18435238,2025-05-11,2024,Final,4,Final,True,,,,12,IND,Indiana Pacers,129,6,CLE,Cleveland Cavaliers,109
18436468,2025-05-11,2024,Final,4,Final,True,,,,8,DEN,Denver Nuggets,87,21,OKC,Oklahoma City Thunder,92
18435674,2025-05-12,2024,Final,4,Final,True,,,,20,NYK,New York Knicks,121,2,BOS,Boston Celtics,113
18436943,2025-05-12,2024,Final,4,Final,True,,,,10,GSW,Golden State Warriors,110,18,MIN,Minnesota Timberwolves,117
18435239,2025-05-13,2024,Final,4,Final,True,,,,6,CLE,Cleveland Cavaliers,105,12,IND,Indiana Pacers,114
18436945,2025-05-13,2024,Final,4,Final,True,,,,21,OKC,Oklahoma City Thunder,112,8,DEN,Denver Nuggets,105
